target_id	length
AD-9-127-2_S251_TRINITY_DN21362_c0_g1_i1.p1	315
AD-9-127-2_S251_TRINITY_DN2143_c0_g1_i6.p4	315
AD-9-127-2_S251_TRINITY_DN2147_c0_g1_i1.p3	315
AD-9-127-2_S251_TRINITY_DN22187_c0_g2_i1.p1	315
AD-9-127-2_S251_TRINITY_DN22189_c2_g1_i1.p1	315
AD-9-127-2_S251_TRINITY_DN2222_c6_g1_i1.p1	315
AD-9-127-2_S251_TRINITY_DN23254_c0_g1_i1.p1	315
AD-9-127-2_S251_TRINITY_DN23882_c0_g1_i1.p1	315
AD-9-127-2_S251_TRINITY_DN2450_c0_g1_i5.p3	315
AD-9-127-2_S251_TRINITY_DN24603_c0_g1_i1.p1	315
AD-9-127-2_S251_TRINITY_DN25095_c0_g1_i1.p1	315
AD-9-127-2_S251_TRINITY_DN2515_c0_g1_i1.p4	315
AD-9-127-2_S251_TRINITY_DN25762_c0_g1_i1.p1	315
AD-9-127-2_S251_TRINITY_DN26075_c0_g1_i1.p1	315
AD-9-127-2_S251_TRINITY_DN26378_c0_g1_i1.p1	315
AD-9-127-2_S251_TRINITY_DN26482_c0_g1_i1.p1	315
AD-9-127-2_S251_TRINITY_DN2651_c0_g1_i4.p4	315
AD-9-127-2_S251_TRINITY_DN26726_c0_g1_i1.p1	315
AD-9-127-2_S251_TRINITY_DN2801_c0_g1_i7.p2	315
AD-9-127-2_S251_TRINITY_DN28412_c0_g1_i1.p1	315
AD-9-127-2_S251_TRINITY_DN29107_c0_g1_i2.p1	315
AD-9-127-2_S251_TRINITY_DN29745_c0_g1_i1.p1	315
AD-9-127-2_S251_TRINITY_DN30809_c0_g1_i1.p1	315
AD-9-127-2_S251_TRINITY_DN30913_c0_g1_i1.p1	315
AD-9-127-2_S251_TRINITY_DN30941_c0_g1_i1.p1	315
AD-9-127-2_S251_TRINITY_DN31106_c0_g1_i1.p1	315
AD-9-127-2_S251_TRINITY_DN3140_c1_g1_i1.p2	315
AD-9-127-2_S251_TRINITY_DN3145_c1_g1_i2.p1	315
AD-9-127-2_S251_TRINITY_DN3181_c0_g1_i8.p2	315
AD-9-127-2_S251_TRINITY_DN32530_c0_g1_i1.p1	315
AD-9-127-2_S251_TRINITY_DN32590_c0_g1_i1.p1	315
AD-9-127-2_S251_TRINITY_DN32872_c1_g1_i1.p1	315
AD-9-127-2_S251_TRINITY_DN3323_c0_g2_i1.p3	315
AD-9-127-2_S251_TRINITY_DN33492_c0_g1_i1.p1	315
AD-9-127-2_S251_TRINITY_DN3361_c0_g2_i1.p1	315
AD-9-127-2_S251_TRINITY_DN34269_c0_g2_i3.p2	315
AD-9-127-2_S251_TRINITY_DN34288_c0_g1_i1.p1	315
AD-9-127-2_S251_TRINITY_DN35317_c0_g1_i4.p3	315
AD-9-127-2_S251_TRINITY_DN35401_c1_g1_i5.p1	315
AD-9-127-2_S251_TRINITY_DN35701_c0_g1_i1.p1	315
AD-9-127-2_S251_TRINITY_DN36024_c0_g1_i3.p1	315
AD-9-127-2_S251_TRINITY_DN36141_c0_g2_i1.p1	315
AD-9-127-2_S251_TRINITY_DN36254_c0_g1_i1.p1	315
AD-9-127-2_S251_TRINITY_DN3700_c1_g1_i1.p1	315
AD-9-127-2_S251_TRINITY_DN37114_c0_g1_i1.p1	315
AD-9-127-2_S251_TRINITY_DN38188_c0_g1_i1.p1	315
AD-9-127-2_S251_TRINITY_DN38502_c0_g1_i1.p1	315
AD-9-127-2_S251_TRINITY_DN3884_c1_g1_i2.p1	315
AD-9-127-2_S251_TRINITY_DN3910_c0_g1_i1.p2	315
AD-9-127-2_S251_TRINITY_DN39355_c0_g1_i1.p1	315
AD-9-127-2_S251_TRINITY_DN39916_c0_g1_i1.p1	315
AD-9-127-2_S251_TRINITY_DN3991_c0_g3_i1.p3	315
AD-9-127-2_S251_TRINITY_DN4019_c0_g2_i1.p2	315
AD-9-127-2_S251_TRINITY_DN40960_c0_g1_i1.p1	315
AD-9-127-2_S251_TRINITY_DN4121_c0_g1_i1.p3	315
AD-9-127-2_S251_TRINITY_DN4138_c0_g1_i6.p1	315
AD-9-127-2_S251_TRINITY_DN42232_c0_g2_i1.p3	315
AD-9-127-2_S251_TRINITY_DN4266_c0_g1_i11.p1	315
AD-9-127-2_S251_TRINITY_DN4278_c1_g1_i1.p1	315
AD-9-127-2_S251_TRINITY_DN443_c0_g2_i1.p2	315
AD-9-127-2_S251_TRINITY_DN45653_c0_g1_i1.p1	315
AD-9-127-2_S251_TRINITY_DN45752_c0_g1_i1.p1	315
AD-9-127-2_S251_TRINITY_DN46400_c0_g1_i1.p2	315
AD-9-127-2_S251_TRINITY_DN46902_c0_g1_i1.p1	315
AD-9-127-2_S251_TRINITY_DN47365_c0_g1_i1.p1	315
AD-9-127-2_S251_TRINITY_DN481_c1_g2_i1.p1	315
AD-9-127-2_S251_TRINITY_DN4845_c0_g5_i1.p2	315
AD-9-127-2_S251_TRINITY_DN48544_c0_g1_i1.p1	315
AD-9-127-2_S251_TRINITY_DN48895_c0_g1_i1.p1	315
AD-9-127-2_S251_TRINITY_DN49359_c0_g1_i1.p1	315
AD-9-127-2_S251_TRINITY_DN49627_c0_g1_i1.p1	315
AD-9-127-2_S251_TRINITY_DN4975_c5_g1_i1.p1	315
AD-9-127-2_S251_TRINITY_DN50170_c0_g1_i1.p1	315
AD-9-127-2_S251_TRINITY_DN50477_c0_g1_i1.p1	315
AD-9-127-2_S251_TRINITY_DN5125_c4_g1_i1.p1	315
AD-9-127-2_S251_TRINITY_DN51271_c0_g1_i1.p1	315
AD-9-127-2_S251_TRINITY_DN51300_c0_g1_i1.p1	315
AD-9-127-2_S251_TRINITY_DN51459_c0_g1_i1.p1	315
AD-9-127-2_S251_TRINITY_DN5149_c1_g2_i1.p1	315
AD-9-127-2_S251_TRINITY_DN516_c1_g1_i2.p1	315
AD-9-127-2_S251_TRINITY_DN51926_c0_g1_i1.p1	315
AD-9-127-2_S251_TRINITY_DN52328_c0_g1_i1.p1	315
AD-9-127-2_S251_TRINITY_DN52513_c0_g1_i1.p1	315
AD-9-127-2_S251_TRINITY_DN53072_c0_g1_i1.p1	315
AD-9-127-2_S251_TRINITY_DN54251_c0_g1_i1.p1	315
AD-9-127-2_S251_TRINITY_DN54291_c0_g1_i1.p1	315
AD-9-127-2_S251_TRINITY_DN5430_c0_g1_i9.p2	315
AD-9-127-2_S251_TRINITY_DN5455_c2_g1_i5.p1	315
AD-9-127-2_S251_TRINITY_DN55301_c0_g1_i1.p2	315
AD-9-127-2_S251_TRINITY_DN55568_c0_g1_i1.p1	315
AD-9-127-2_S251_TRINITY_DN55736_c0_g1_i1.p1	315
AD-9-127-2_S251_TRINITY_DN5584_c0_g1_i3.p1	315
AD-9-127-2_S251_TRINITY_DN55897_c0_g1_i1.p1	315
AD-9-127-2_S251_TRINITY_DN570_c1_g1_i2.p1	315
AD-9-127-2_S251_TRINITY_DN5868_c0_g1_i4.p1	315
AD-9-127-2_S251_TRINITY_DN6403_c0_g1_i1.p3	315
AD-9-127-2_S251_TRINITY_DN6421_c0_g1_i1.p3	315
AD-9-127-2_S251_TRINITY_DN6931_c0_g1_i4.p1	315
AD-9-127-2_S251_TRINITY_DN6944_c0_g1_i1.p1	315
AD-9-127-2_S251_TRINITY_DN6998_c1_g1_i1.p1	315
AD-9-127-2_S251_TRINITY_DN7113_c0_g1_i3.p3	315
AD-9-127-2_S251_TRINITY_DN71_c1_g1_i2.p1	315
AD-9-127-2_S251_TRINITY_DN7404_c0_g3_i1.p2	315
AD-9-127-2_S251_TRINITY_DN747_c3_g1_i1.p2	315
AD-9-127-2_S251_TRINITY_DN7624_c0_g1_i5.p3	315
AD-9-127-2_S251_TRINITY_DN780_c1_g1_i2.p3	315
AD-9-127-2_S251_TRINITY_DN780_c2_g1_i1.p1	315
AD-9-127-2_S251_TRINITY_DN8485_c0_g1_i1.p1	315
AD-9-127-2_S251_TRINITY_DN8623_c0_g1_i2.p1	315
AD-9-127-2_S251_TRINITY_DN8898_c0_g1_i1.p1	315
AD-9-127-2_S251_TRINITY_DN8938_c0_g1_i1.p1	315
AD-9-127-2_S251_TRINITY_DN909_c2_g1_i1.p2	315
AD-9-127-2_S251_TRINITY_DN9657_c0_g1_i1.p1	315
AD-9-127-2_S251_TRINITY_DN9732_c0_g2_i3.p3	315
AD-9-127-2_S251_TRINITY_DN9981_c0_g1_i1.p1	315
AD-2-108-3_S224_TRINITY_DN10130_c0_g2_i1.p1	312
AD-2-108-3_S224_TRINITY_DN10538_c0_g1_i2.p1	312
AD-2-108-3_S224_TRINITY_DN11077_c3_g1_i1.p1	312
AD-2-108-3_S224_TRINITY_DN1122_c0_g1_i3.p2	312
AD-2-108-3_S224_TRINITY_DN1139_c0_g1_i3.p3	312
AD-2-108-3_S224_TRINITY_DN11507_c0_g1_i2.p1	312
AD-2-108-3_S224_TRINITY_DN11587_c0_g1_i1.p1	312
AD-2-108-3_S224_TRINITY_DN11624_c0_g1_i1.p1	312
AD-2-108-3_S224_TRINITY_DN1208_c3_g1_i1.p1	312
AD-2-108-3_S224_TRINITY_DN12210_c0_g1_i1.p1	312
AD-2-108-3_S224_TRINITY_DN1237_c0_g1_i14.p3	312
AD-2-108-3_S224_TRINITY_DN12428_c0_g1_i1.p1	312
AD-2-108-3_S224_TRINITY_DN12508_c0_g1_i3.p1	312
AD-2-108-3_S224_TRINITY_DN12938_c0_g2_i1.p1	312
AD-2-108-3_S224_TRINITY_DN13549_c0_g1_i2.p1	312
AD-2-108-3_S224_TRINITY_DN13940_c0_g1_i1.p1	312
AD-2-108-3_S224_TRINITY_DN14874_c2_g2_i1.p1	312
AD-2-108-3_S224_TRINITY_DN14921_c0_g1_i1.p1	312
AD-2-108-3_S224_TRINITY_DN14939_c1_g1_i1.p1	312
AD-2-108-3_S224_TRINITY_DN14_c1_g1_i3.p2	312
AD-2-108-3_S224_TRINITY_DN15155_c0_g2_i4.p2	312
AD-2-108-3_S224_TRINITY_DN15345_c1_g1_i1.p1	312
AD-2-108-3_S224_TRINITY_DN1541_c3_g2_i1.p1	312
AD-2-108-3_S224_TRINITY_DN15651_c0_g2_i1.p1	312
AD-2-108-3_S224_TRINITY_DN15725_c0_g3_i1.p1	312
AD-2-108-3_S224_TRINITY_DN15774_c0_g1_i1.p1	312
AD-2-108-3_S224_TRINITY_DN15811_c0_g1_i1.p1	312
AD-2-108-3_S224_TRINITY_DN17129_c0_g1_i2.p1	312
AD-2-108-3_S224_TRINITY_DN17133_c0_g2_i1.p2	312
AD-2-108-3_S224_TRINITY_DN17403_c1_g2_i3.p1	312
AD-2-108-3_S224_TRINITY_DN17650_c0_g1_i1.p1	312
AD-2-108-3_S224_TRINITY_DN17977_c0_g1_i1.p1	312
AD-2-108-3_S224_TRINITY_DN19560_c1_g1_i1.p1	312
AD-2-108-3_S224_TRINITY_DN19904_c0_g1_i2.p1	312
AD-2-108-3_S224_TRINITY_DN20045_c0_g3_i1.p1	312
AD-2-108-3_S224_TRINITY_DN20401_c0_g1_i1.p1	312
AD-2-108-3_S224_TRINITY_DN20743_c0_g1_i1.p1	312
AD-2-108-3_S224_TRINITY_DN2079_c0_g3_i3.p3	312
AD-2-108-3_S224_TRINITY_DN20848_c0_g1_i1.p1	312
AD-2-108-3_S224_TRINITY_DN2097_c0_g1_i3.p1	312
AD-2-108-3_S224_TRINITY_DN21112_c0_g1_i4.p1	312
AD-2-108-3_S224_TRINITY_DN21399_c0_g1_i1.p1	312
AD-2-108-3_S224_TRINITY_DN2147_c0_g2_i1.p1	312
AD-2-108-3_S224_TRINITY_DN2203_c0_g1_i2.p1	312
AD-2-108-3_S224_TRINITY_DN2223_c0_g1_i1.p1	312
AD-2-108-3_S224_TRINITY_DN22800_c0_g2_i2.p1	312
AD-2-108-3_S224_TRINITY_DN22_c1_g2_i1.p1	312
AD-2-108-3_S224_TRINITY_DN2320_c0_g1_i1.p3	312
AD-2-108-3_S224_TRINITY_DN2392_c0_g1_i2.p2	312
AD-2-108-3_S224_TRINITY_DN2427_c0_g1_i14.p2	312
AD-2-108-3_S224_TRINITY_DN25525_c0_g1_i1.p1	312
AD-2-108-3_S224_TRINITY_DN25550_c0_g1_i1.p3	312
AD-2-108-3_S224_TRINITY_DN260_c1_g2_i1.p2	312
AD-2-108-3_S224_TRINITY_DN2610_c1_g1_i10.p1	312
AD-2-108-3_S224_TRINITY_DN26295_c0_g1_i1.p1	312
AD-2-108-3_S224_TRINITY_DN26999_c0_g1_i1.p1	312
AD-2-108-3_S224_TRINITY_DN27530_c0_g1_i1.p2	312
AD-2-108-3_S224_TRINITY_DN2805_c1_g1_i1.p1	312
AD-2-108-3_S224_TRINITY_DN28734_c0_g1_i1.p1	312
AD-2-108-3_S224_TRINITY_DN28950_c0_g1_i1.p1	312
AD-2-108-3_S224_TRINITY_DN29568_c0_g1_i1.p1	312
AD-2-108-3_S224_TRINITY_DN295_c0_g1_i11.p2	312
AD-2-108-3_S224_TRINITY_DN30062_c0_g1_i1.p1	312
AD-2-108-3_S224_TRINITY_DN30102_c0_g1_i1.p1	312
AD-2-108-3_S224_TRINITY_DN30264_c0_g1_i2.p1	312
AD-2-108-3_S224_TRINITY_DN30274_c0_g1_i1.p1	312
AD-2-108-3_S224_TRINITY_DN30579_c0_g1_i1.p1	312
AD-2-108-3_S224_TRINITY_DN30603_c0_g1_i1.p1	312
AD-2-108-3_S224_TRINITY_DN30768_c0_g1_i1.p1	312
AD-2-108-3_S224_TRINITY_DN30825_c0_g1_i1.p1	312
AD-2-108-3_S224_TRINITY_DN30922_c0_g1_i1.p1	312
AD-2-108-3_S224_TRINITY_DN31044_c0_g1_i1.p1	312
AD-2-108-3_S224_TRINITY_DN31408_c0_g1_i1.p2	312
AD-2-108-3_S224_TRINITY_DN3163_c1_g1_i1.p1	312
AD-2-108-3_S224_TRINITY_DN31810_c0_g1_i1.p1	312
AD-2-108-3_S224_TRINITY_DN3223_c0_g1_i2.p1	312
AD-2-108-3_S224_TRINITY_DN32393_c0_g1_i1.p1	312
AD-2-108-3_S224_TRINITY_DN32703_c0_g1_i1.p1	312
AD-2-108-3_S224_TRINITY_DN3337_c0_g1_i2.p2	312
AD-2-108-3_S224_TRINITY_DN33634_c0_g1_i1.p1	312
AD-2-108-3_S224_TRINITY_DN35216_c0_g1_i1.p1	312
AD-2-108-3_S224_TRINITY_DN3521_c0_g1_i5.p1	312
AD-2-108-3_S224_TRINITY_DN35305_c0_g1_i1.p2	312
AD-2-108-3_S224_TRINITY_DN3571_c0_g1_i9.p2	312
AD-2-108-3_S224_TRINITY_DN36152_c0_g1_i1.p1	312
AD-2-108-3_S224_TRINITY_DN3623_c0_g2_i4.p1	312
AD-2-108-3_S224_TRINITY_DN36278_c0_g1_i1.p1	312
AD-2-108-3_S224_TRINITY_DN37120_c0_g1_i1.p1	312
AD-2-108-3_S224_TRINITY_DN37252_c0_g1_i1.p1	312
AD-2-108-3_S224_TRINITY_DN37421_c0_g1_i1.p1	312
AD-2-108-3_S224_TRINITY_DN37476_c0_g1_i1.p1	312
AD-2-108-3_S224_TRINITY_DN37651_c0_g1_i1.p1	312
AD-2-108-3_S224_TRINITY_DN3780_c0_g1_i11.p3	312
AD-2-108-3_S224_TRINITY_DN38022_c0_g1_i1.p2	312
AD-2-108-3_S224_TRINITY_DN38291_c0_g1_i1.p1	312
AD-2-108-3_S224_TRINITY_DN383_c0_g1_i4.p5	312
AD-2-108-3_S224_TRINITY_DN38797_c0_g1_i1.p1	312
AD-2-108-3_S224_TRINITY_DN3990_c0_g1_i1.p1	312
AD-2-108-3_S224_TRINITY_DN4156_c1_g1_i1.p1	312
AD-2-108-3_S224_TRINITY_DN4232_c0_g1_i3.p2	312
AD-2-108-3_S224_TRINITY_DN4265_c0_g2_i5.p2	312
AD-2-108-3_S224_TRINITY_DN4517_c0_g1_i1.p1	312
AD-2-108-3_S224_TRINITY_DN4601_c0_g1_i2.p1	312
AD-2-108-3_S224_TRINITY_DN4704_c0_g1_i3.p3	312
AD-2-108-3_S224_TRINITY_DN4733_c0_g1_i4.p2	312
AD-2-108-3_S224_TRINITY_DN4953_c0_g1_i3.p1	312
AD-2-108-3_S224_TRINITY_DN5068_c0_g1_i1.p1	312
AD-2-108-3_S224_TRINITY_DN5137_c0_g3_i3.p1	312
AD-2-108-3_S224_TRINITY_DN5221_c0_g1_i2.p2	312
AD-2-108-3_S224_TRINITY_DN5365_c0_g2_i2.p3	312
AD-2-108-3_S224_TRINITY_DN5417_c2_g1_i1.p1	312
AD-2-108-3_S224_TRINITY_DN5522_c0_g2_i2.p1	312
AD-2-108-3_S224_TRINITY_DN5839_c0_g1_i1.p2	312
AD-2-108-3_S224_TRINITY_DN5862_c0_g2_i1.p1	312
AD-2-108-3_S224_TRINITY_DN6112_c0_g2_i1.p1	312
AD-2-108-3_S224_TRINITY_DN6127_c0_g3_i1.p1	312
AD-2-108-3_S224_TRINITY_DN6152_c0_g1_i1.p3	312
AD-2-108-3_S224_TRINITY_DN6253_c1_g1_i1.p1	312
AD-2-108-3_S224_TRINITY_DN6255_c1_g1_i1.p1	312
AD-2-108-3_S224_TRINITY_DN65_c0_g1_i13.p3	312
AD-2-108-3_S224_TRINITY_DN6639_c0_g1_i2.p1	312
AD-2-108-3_S224_TRINITY_DN6711_c0_g1_i1.p1	312
AD-2-108-3_S224_TRINITY_DN6749_c0_g1_i6.p1	312
AD-2-108-3_S224_TRINITY_DN6863_c0_g1_i3.p2	312
AD-2-108-3_S224_TRINITY_DN7027_c0_g1_i1.p3	312
AD-2-108-3_S224_TRINITY_DN7146_c0_g1_i7.p4	312
AD-2-108-3_S224_TRINITY_DN7278_c0_g2_i1.p1	312
AD-2-108-3_S224_TRINITY_DN7305_c0_g1_i1.p2	312
AD-2-108-3_S224_TRINITY_DN7725_c0_g1_i6.p1	312
AD-2-108-3_S224_TRINITY_DN7959_c0_g2_i1.p1	312
AD-2-108-3_S224_TRINITY_DN815_c0_g3_i1.p2	312
AD-2-108-3_S224_TRINITY_DN8191_c1_g2_i2.p1	312
AD-2-108-3_S224_TRINITY_DN8238_c3_g1_i1.p1	312
AD-2-108-3_S224_TRINITY_DN8288_c0_g1_i2.p3	312
AD-2-108-3_S224_TRINITY_DN8502_c0_g1_i1.p1	312
AD-2-108-3_S224_TRINITY_DN8623_c0_g3_i1.p2	312
AD-2-108-3_S224_TRINITY_DN8788_c1_g2_i1.p1	312
AD-2-108-3_S224_TRINITY_DN8858_c0_g1_i2.p1	312
AD-2-108-3_S224_TRINITY_DN8892_c0_g2_i1.p4	312
AD-2-108-3_S224_TRINITY_DN8988_c0_g1_i3.p1	312
AD-2-108-3_S224_TRINITY_DN9102_c0_g1_i2.p1	312
AD-2-108-3_S224_TRINITY_DN9244_c0_g1_i2.p1	312
AD-2-108-3_S224_TRINITY_DN9276_c0_g1_i2.p1	312
AD-2-108-3_S224_TRINITY_DN9355_c0_g1_i3.p4	312
AD-2-108-3_S224_TRINITY_DN938_c0_g1_i11.p1	312
AD-2-108-3_S224_TRINITY_DN9426_c0_g1_i1.p2	312
AD-2-108-3_S224_TRINITY_DN944_c0_g1_i4.p3	312
AD-2-108-3_S224_TRINITY_DN9532_c1_g1_i1.p3	312
AD-2-108-3_S224_TRINITY_DN976_c0_g1_i5.p2	312
AD-2-108-3_S224_TRINITY_DN978_c0_g1_i5.p2	312
AD-2-108-3_S224_TRINITY_DN97_c0_g1_i3.p1	312
AD-2-108-3_S224_TRINITY_DN982_c0_g2_i1.p2	312
AD-5-152-2_S236_TRINITY_DN10053_c0_g5_i1.p1	312
AD-5-152-2_S236_TRINITY_DN10222_c0_g1_i2.p3	312
AD-5-152-2_S236_TRINITY_DN10258_c0_g2_i3.p1	312
AD-5-152-2_S236_TRINITY_DN10370_c0_g1_i2.p1	312
AD-5-152-2_S236_TRINITY_DN10546_c0_g2_i2.p1	312
AD-5-152-2_S236_TRINITY_DN10659_c1_g2_i1.p1	312
AD-5-152-2_S236_TRINITY_DN1082_c1_g1_i1.p2	312
AD-5-152-2_S236_TRINITY_DN1082_c2_g1_i1.p1	312
AD-5-152-2_S236_TRINITY_DN11002_c0_g1_i1.p1	312
AD-5-152-2_S236_TRINITY_DN11211_c0_g1_i1.p1	312
AD-5-152-2_S236_TRINITY_DN11263_c0_g1_i1.p1	312
AD-5-152-2_S236_TRINITY_DN11296_c0_g2_i1.p1	312
AD-5-152-2_S236_TRINITY_DN11347_c0_g4_i1.p1	312
AD-5-152-2_S236_TRINITY_DN11353_c0_g1_i2.p1	312
AD-5-152-2_S236_TRINITY_DN1138_c0_g2_i1.p1	312
AD-5-152-2_S236_TRINITY_DN11526_c2_g1_i2.p1	312
AD-5-152-2_S236_TRINITY_DN1160_c0_g1_i14.p5	312
AD-5-152-2_S236_TRINITY_DN1166_c0_g1_i5.p1	312
AD-5-152-2_S236_TRINITY_DN11797_c0_g1_i5.p3	312
AD-5-152-2_S236_TRINITY_DN11827_c3_g1_i1.p1	312
AD-5-152-2_S236_TRINITY_DN11914_c0_g1_i1.p2	312
AD-5-152-2_S236_TRINITY_DN12048_c0_g1_i1.p1	312
AD-5-152-2_S236_TRINITY_DN12200_c0_g1_i1.p1	312
AD-5-152-2_S236_TRINITY_DN1220_c0_g1_i1.p2	312
AD-5-152-2_S236_TRINITY_DN12466_c0_g1_i1.p1	312
AD-5-152-2_S236_TRINITY_DN12624_c0_g1_i2.p1	312
AD-5-152-2_S236_TRINITY_DN12653_c0_g2_i1.p4	312
AD-5-152-2_S236_TRINITY_DN12897_c0_g2_i1.p1	312
AD-5-152-2_S236_TRINITY_DN13320_c0_g1_i1.p1	312
AD-5-152-2_S236_TRINITY_DN1354_c0_g1_i2.p1	312
AD-5-152-2_S236_TRINITY_DN1364_c0_g1_i12.p2	312
AD-5-152-2_S236_TRINITY_DN13682_c0_g2_i1.p1	312
AD-5-152-2_S236_TRINITY_DN1368_c0_g1_i1.p1	312
AD-5-152-2_S236_TRINITY_DN13847_c0_g3_i1.p1	312
AD-5-152-2_S236_TRINITY_DN13931_c0_g1_i1.p2	312
AD-5-152-2_S236_TRINITY_DN13957_c0_g1_i2.p1	312
AD-5-152-2_S236_TRINITY_DN14418_c0_g1_i2.p1	312
AD-5-152-2_S236_TRINITY_DN14690_c0_g1_i1.p1	312
AD-5-152-2_S236_TRINITY_DN15025_c5_g1_i1.p1	312
AD-5-152-2_S236_TRINITY_DN15082_c0_g1_i1.p3	312
AD-5-152-2_S236_TRINITY_DN15094_c0_g2_i1.p1	312
AD-5-152-2_S236_TRINITY_DN15324_c0_g1_i3.p1	312
AD-5-152-2_S236_TRINITY_DN153_c0_g1_i12.p5	312
AD-5-152-2_S236_TRINITY_DN15637_c0_g1_i1.p1	312
AD-5-152-2_S236_TRINITY_DN15732_c0_g1_i1.p1	312
AD-5-152-2_S236_TRINITY_DN16348_c0_g1_i1.p3	312
AD-5-152-2_S236_TRINITY_DN16441_c1_g1_i1.p2	312
AD-5-152-2_S236_TRINITY_DN16496_c0_g1_i3.p1	312
AD-5-152-2_S236_TRINITY_DN1667_c0_g1_i3.p1	312
AD-5-152-2_S236_TRINITY_DN1679_c3_g1_i11.p2	312
AD-5-152-2_S236_TRINITY_DN1694_c1_g1_i4.p1	312
AD-5-152-2_S236_TRINITY_DN17397_c0_g1_i1.p1	312
AD-5-152-2_S236_TRINITY_DN17871_c0_g1_i1.p1	312
AD-5-152-2_S236_TRINITY_DN18122_c0_g1_i1.p1	312
AD-5-152-2_S236_TRINITY_DN18286_c0_g1_i3.p1	312
AD-5-152-2_S236_TRINITY_DN18341_c0_g1_i1.p1	312
AD-5-152-2_S236_TRINITY_DN18510_c0_g1_i6.p1	312
AD-5-152-2_S236_TRINITY_DN18515_c4_g1_i1.p1	312
AD-5-152-2_S236_TRINITY_DN1871_c0_g1_i8.p4	312
AD-5-152-2_S236_TRINITY_DN18919_c2_g1_i1.p1	312
AD-5-152-2_S236_TRINITY_DN18957_c2_g1_i1.p1	312
AD-5-152-2_S236_TRINITY_DN19228_c1_g1_i1.p1	312
AD-5-152-2_S236_TRINITY_DN1926_c0_g1_i5.p2	312
AD-5-152-2_S236_TRINITY_DN1928_c0_g1_i1.p1	312
AD-5-152-2_S236_TRINITY_DN1936_c0_g1_i7.p3	312
AD-5-152-2_S236_TRINITY_DN193_c0_g2_i1.p3	312
AD-5-152-2_S236_TRINITY_DN19417_c0_g1_i3.p1	312
AD-5-152-2_S236_TRINITY_DN19522_c0_g1_i1.p1	312
AD-5-152-2_S236_TRINITY_DN19566_c0_g1_i6.p1	312
AD-5-152-2_S236_TRINITY_DN20044_c0_g1_i1.p2	312
AD-5-152-2_S236_TRINITY_DN20456_c0_g1_i1.p1	312
AD-5-152-2_S236_TRINITY_DN21493_c0_g1_i1.p1	312
AD-5-152-2_S236_TRINITY_DN21500_c0_g2_i1.p3	312
AD-5-152-2_S236_TRINITY_DN21549_c0_g1_i1.p1	312
AD-5-152-2_S236_TRINITY_DN2177_c1_g1_i2.p2	312
AD-5-152-2_S236_TRINITY_DN22554_c0_g1_i1.p2	312
AD-5-152-2_S236_TRINITY_DN22579_c0_g1_i3.p1	312
AD-5-152-2_S236_TRINITY_DN2351_c0_g2_i1.p2	312
AD-5-152-2_S236_TRINITY_DN2359_c0_g1_i2.p1	312
AD-5-152-2_S236_TRINITY_DN23901_c0_g1_i1.p1	312
AD-5-152-2_S236_TRINITY_DN248_c2_g1_i5.p2	312
AD-5-152-2_S236_TRINITY_DN25040_c0_g1_i1.p1	312
AD-5-152-2_S236_TRINITY_DN2510_c0_g2_i1.p2	312
AD-5-152-2_S236_TRINITY_DN251_c0_g1_i1.p1	312
AD-5-152-2_S236_TRINITY_DN2536_c0_g1_i3.p1	312
AD-5-152-2_S236_TRINITY_DN25751_c0_g1_i1.p2	312
AD-5-152-2_S236_TRINITY_DN25768_c0_g2_i1.p1	312
AD-5-152-2_S236_TRINITY_DN2601_c0_g1_i1.p1	312
AD-5-152-2_S236_TRINITY_DN26532_c0_g1_i2.p2	312
AD-5-152-2_S236_TRINITY_DN26908_c0_g1_i1.p1	312
AD-5-152-2_S236_TRINITY_DN27420_c0_g1_i3.p1	312
AD-5-152-2_S236_TRINITY_DN27515_c0_g2_i1.p1	312
AD-5-152-2_S236_TRINITY_DN2819_c0_g1_i7.p2	312
AD-5-152-2_S236_TRINITY_DN28326_c0_g2_i1.p1	312
AD-5-152-2_S236_TRINITY_DN28510_c0_g1_i4.p2	312
AD-5-152-2_S236_TRINITY_DN286_c3_g1_i7.p1	312
AD-5-152-2_S236_TRINITY_DN29443_c1_g1_i2.p1	312
AD-5-152-2_S236_TRINITY_DN29780_c0_g1_i1.p1	312
AD-5-152-2_S236_TRINITY_DN30079_c0_g1_i1.p2	312
AD-5-152-2_S236_TRINITY_DN3010_c0_g1_i3.p1	312
AD-5-152-2_S236_TRINITY_DN3026_c4_g1_i1.p1	312
AD-5-152-2_S236_TRINITY_DN3042_c0_g1_i1.p1	312
AD-5-152-2_S236_TRINITY_DN30698_c0_g1_i1.p1	312
AD-5-152-2_S236_TRINITY_DN308_c1_g1_i1.p1	312
AD-5-152-2_S236_TRINITY_DN31095_c1_g1_i1.p1	312
AD-5-152-2_S236_TRINITY_DN31250_c0_g1_i1.p1	312
AD-5-152-2_S236_TRINITY_DN31520_c0_g1_i1.p1	312
AD-5-152-2_S236_TRINITY_DN3268_c0_g1_i2.p2	312
AD-5-152-2_S236_TRINITY_DN3372_c0_g1_i1.p3	312
AD-5-152-2_S236_TRINITY_DN33765_c0_g1_i1.p1	312
AD-5-152-2_S236_TRINITY_DN34323_c0_g1_i5.p10	312
